[2023-07-08T00:00:00,710][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:42278, profile=default}
[2023-07-08T00:00:55,809][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50778, profile=default}
[2023-07-08T00:00:56,666][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43118, profile=default}
[2023-07-08T00:00:56,810][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50790, profile=default}
[2023-07-08T00:00:57,665][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43130, profile=default}
[2023-07-08T00:00:57,809][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50802, profile=default}
[2023-07-08T00:00:58,665][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43142, profile=default}
[2023-07-08T00:00:58,808][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50824, profile=default}
[2023-07-08T00:00:59,666][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43162, profile=default}
[2023-07-08T00:00:59,809][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50834, profile=default}
[2023-07-08T00:01:00,666][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43174, profile=default}
[2023-07-08T00:01:00,812][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50854, profile=default}
[2023-07-08T00:01:01,671][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43194, profile=default}
[2023-07-08T00:01:01,810][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50866, profile=default}
[2023-07-08T00:01:02,668][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43208, profile=default}
[2023-07-08T00:01:02,811][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50880, profile=default}
[2023-07-08T00:01:03,672][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43218, profile=default}
[2023-07-08T00:01:03,813][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50898, profile=default}
[2023-07-08T00:01:04,668][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43232, profile=default}
[2023-07-08T00:01:04,813][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50904, profile=default}
[2023-07-08T00:01:05,672][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43242, profile=default}
[2023-07-08T00:01:05,812][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50922, profile=default}
[2023-07-08T00:01:06,673][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43262, profile=default}
[2023-07-08T00:01:06,812][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50934, profile=default}
[2023-07-08T00:01:07,671][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43274, profile=default}
[2023-07-08T00:01:07,813][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50944, profile=default}
[2023-07-08T00:01:08,671][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43286, profile=default}
[2023-07-08T00:01:08,814][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50964, profile=default}
[2023-07-08T00:01:09,673][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43306, profile=default}
[2023-07-08T00:01:09,822][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50976, profile=default}
[2023-07-08T00:01:10,672][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43318, profile=default}
[2023-07-08T00:01:10,816][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:50996, profile=default}
[2023-07-08T00:01:11,674][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43338, profile=default}
[2023-07-08T00:01:11,817][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51008, profile=default}
[2023-07-08T00:01:12,674][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43350, profile=default}
[2023-07-08T00:01:12,818][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51020, profile=default}
[2023-07-08T00:01:13,676][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43362, profile=default}
[2023-07-08T00:01:13,815][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51040, profile=default}
[2023-07-08T00:01:14,677][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43382, profile=default}
[2023-07-08T00:01:14,817][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51052, profile=default}
[2023-07-08T00:01:15,677][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43396, profile=default}
[2023-07-08T00:01:15,817][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51072, profile=default}
[2023-07-08T00:01:16,028][WARN ][o.e.c.c.Coordinator      ] [node1] This node is a fully-formed single-node cluster with cluster UUID [ntbA2Wq4TkSA4yseNy-vsg], but it is configured as if to discover other nodes and form a multi-node cluster via the [discovery.seed_hosts=[192.168.182.142, 192.168.182.143, 192.168.182.144]] setting. Fully-formed clusters do not attempt to discover other nodes, and nodes with different cluster UUIDs cannot belong to the same cluster. The cluster UUID persists across restarts and can only be changed by deleting the contents of the node's data path(s). Remove the discovery configuration to suppress this message.
[2023-07-08T00:01:16,678][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43414, profile=default}
[2023-07-08T00:01:16,819][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51084, profile=default}
[2023-07-08T00:01:17,679][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43426, profile=default}
[2023-07-08T00:01:17,818][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51096, profile=default}
[2023-07-08T00:01:18,677][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43438, profile=default}
[2023-07-08T00:01:18,818][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51116, profile=default}
[2023-07-08T00:01:19,679][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43460, profile=default}
[2023-07-08T00:01:19,822][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51128, profile=default}
[2023-07-08T00:01:20,678][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43470, profile=default}
[2023-07-08T00:01:20,820][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51148, profile=default}
[2023-07-08T00:01:21,682][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43490, profile=default}
[2023-07-08T00:01:21,823][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51160, profile=default}
[2023-07-08T00:01:22,678][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43502, profile=default}
[2023-07-08T00:01:22,824][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51172, profile=default}
[2023-07-08T00:01:23,681][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43514, profile=default}
[2023-07-08T00:01:23,821][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:51192, profile=default}
[2023-07-08T00:01:24,680][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:43534, profile=default}
